name,type,industry,revenue,operating_income,net_income,hq_location,num_employees,founded,website,student_careers_url,index_name
"The Home Depot, Inc.",Public,Retail,110200000000.0,15840000000.0,11240000000.0,"Atlanta Store Support Center; 2455 Paces Ferry Road NW; Atlanta, GA, 30339",400000,-1,,https://careers.homedepot.com/campus-connect/,Home Depot
"T. Rowe Price Group, Inc.",Public,Investment Management,4200000000.0,1900000000.0,1220000000.0,,7022,1937,https://www.troweprice.com/corporate/us/en/home.html,https://www.troweprice.com/corporate/en/careers/students-and-recent-graduates.html,T Rowe Price
Frontier Communications Corporation,Public,"Telecommunications industry,Telecommunications",8106999999.0,4873000000.0,5911000000.0,,18300,-1,,https://frontier-careers.com/,Frontier Communications
Freeport-McMoRan Inc.,Public,"Metal,s and,Mining",14400000000.0,1090000000.0,239000000.0,"Freeport-McMoRan Center Phoenix, Arizona Phoenix",12800,-1,https://fcx.com/,https://www.fcx.com/careers/,Freeport-McMoRan
"Fidelity National Information Services, Inc.",Public,Financial Sector,12200000000.0,-1.0,825000000.0,,55000,-1,https://www.fisglobal.com/,https://jobs.fidelity.com/,Fidelity National Information
Unum Group,Public,Employee benefits,11598000000.0,-1.0,934100000.0,,9400,-1,https://www.unum.com/,https://www.unum.com/careers/opportunities,Unum
FirstEnergy Corp.,Public,Electric Utility,14562000000.0,-1.0,-1.0,,15617,-1,https://firstenergycorp.com/fehome.html,https://www.firstenergycorp.com/careers.html,FirstEnergy
Hormel Foods Corporation,Public,Food processing,9497000000.0,1200000000.0,-1.0,,20000,-1,https://www.hormelfoods.com/,https://www.hormelfoods.com/careers/,Hormel Foods
Fifth Third Bancorp,Public company,"Banking,Financial services",-1.0,-1.0,2512000000.0,,19869,-1,https://www.53.com/,https://www.53.com/content/fifth-third/en/careers.html,Fifth Third Bank
"Foot Locker, Inc.",Public,Clothing,7940000000.0,571000000.0,284000000.0,,32175,1988,https://www.footlocker.com/,https://careers.footlocker.com/,Foot Locker
"FleetCor Technologies, Inc.",Public,Financial Data Services,2433000000.0,1090000000.0,811500000.0,,7600,-1,,https://careers.fleetcor.com/,FleetCor Technologies
"Prosperity Bancshares, Inc.",Public company,Banking,-1.0,-1.0,332000000.0,,3901,-1,https://www.prosperitybankusa.com/Personal,https://www.zippia.com/prosperity-bancshares-careers-9420/,Prosperity Bancshares
FMC Corporation,Public,"Chemical Industry,Chemicals",4727800000.0,1304500000.0,511500000.0,,6500,-1,http://www.fmc.com/,http://www.fmc.com/careers/,FMC
TCF Financial Corporation,Public company,Banking,2100000000.0,-1.0,294500000.0,,0,-1,,https://www.tcfbank.com/en/about-us/careers,TCF Financial
Fidelity National Financial (FNF),Public,Financial Sector,1612000000.0,-1.0,-1.0,,23100,-1,https://fnf.com/,https://jobs.fidelity.com/,Fidelity National Financial
"Performance Food Group, Inc.",Public,,-1.0,-1.0,-1.0,,-1,-1,https://pfgc.com/,https://www.pfgc.com/Careers.aspx,Performance Food Group
"The Goldman Sachs Group, Inc.",Public,Financial services,36546000000.0,10583000000.0,8465999999.0,,0,-1,https://www.goldmansachs.com/,https://www.goldmansachs.com/careers/,Goldman Sachs Group
General Dynamics Corporation,Public,"Aerospace engineering,Aerospace,Defense,Defense,Shipbuilding",36190000000.0,4450000000.0,3340000000.0,,107000,-1,,https://gdmissionsystems.com/careers/students-and-recent-graduates,General Dynamics
Sears Holdings Corporation,"
*",Retail,13200000000.0,1430000000.0,1700000000.0,,89000,2005,,https://jobs.sears.com/,Sears Holdings
"General Mills, Inc.",Public,Food processing,15620000000.0,2566000000.0,1658000000.0,,38000,-1,,https://careers.generalmills.com/student-intern-careers/,General Mills
Globe Life,,,-1.0,-1.0,-1.0,,-1,-1,,https://careers.globelifeinsurance.com/,Globe Life
Starwood Capital Group,,Private equity,-1.0,-1.0,-1.0,,-1,-1,https://starwoodcapital.com/,https://www.starwoodpropertytrust.com/careers/,Starwood Property Trust
"Genworth Financial, Inc.",Public,Financial services,8430000000.0,-1.0,-1.0,,3500,-1,https://www.genworth.com/,https://www.genworth.com/about-us/building-careers.html,Genworth Financial
Genuine Parts Company,Public,,-1.0,-1.0,-1.0,,48001,-1,https://genpt.com/,https://jobs.genpt.com/students-graduates/,Genuine Parts
The Goodyear Tire & Rubber Company,Public,Manufacturing,15377000000.0,1221000000.0,346000000.0,,64000,1898,https://www.goodyear.com/,https://campus.goodyear.com/,Goodyear
"W.W. Grainger, Inc.",Public,Industrial supply distribution,11491000000.0,1260000000.0,849000000.0,,25300,-1,,https://jobs.grainger.com/,WW Grainger
Hyatt Hotels and Resorts Corporation,Public,"Hospitality industry,Hospitality",4450000000.0,322000000.0,332000000.0,,100000,-1,,https://careers.hyatt.com/,Hyatt Hotels
Halliburton Company,Public,"Oilfield,services & equipment",23995000000.0,2467000000.0,1656000000.0,,0,-1,https://www.halliburton.com/en-US/default.html,https://jobs.halliburton.com/content/students-and-recent-graduates/,Halliburton
"Hasbro, Inc.",Public,Entertainment,4580000000.0,331000000.0,220400000.0,,5800,-1,https://shop.hasbro.com/en-us,https://jobs.hasbro.com/,Hasbro
"Twitter, Inc.",,Internet,3460000000.0,453000000.0,1470000000.0,,0,-1,,https://careers.twitter.com/en.html,Twitter
HollyFrontier Corporation,Public,"List of petroleum companies,Oil and Gas",14251000000.0,-1.0,805000000.0,,3522,-1,https://hollyfrontier.com/home/default.aspx,https://www.hollyfrontier.com/Careers/Career-Profile/,HollyFrontier
"The Hartford Financial Services Group, Inc.",Public,"Insurance,Mutual fund",16969999999.0,1040000000.0,3130000000.0,,0,-1,,https://www.thehartford.com/careers,Hartford Financial Services
"Henry Schein, Inc.",Public,Health care supplies and services,9980000000.0,-1.0,695000000.0,,19000,-1,https://www.henryschein.com/,https://www.henryschein.com/us-en/corporate/career/default.aspx,Henry Schein
"Host Hotels & Resorts, Inc.",Public company,Real estate investment trust,5469000000.0,-1.0,932000000.0,,175,1993,https://hosthotels.com/,https://www.hosthotels.com/careers/careers,Host Hotels & Resorts
The Hershey Company,Public,Food processing,8000000000.0,1275000000.0,1500000000.0,,16140,1894,https://www.thehersheycompany.com/en_us/home.html,https://www.thehersheycompany.com/en_us/careers.html,Hershey
Huntsman,,,-1.0,-1.0,-1.0,,-1,-1,,https://www.huntsman.com/careers,Huntsman
"Old Dominion Freight Line, Inc.",Public company,Transportation,2990000000.0,483830000.0,295770000.0,,21279,-1,https://www.odfl.com/Home/index.jsp,https://www.odfl.com/Careers/careerLanding.faces,Old Dominion Freight Line
IAC,Public,Media,3140000000.0,32600000.0,41300000.0,,9269,-1,https://www.iac.com:443/,https://www.iac.com/careers/overview,IAC/InterActiveCorp
Regions Financial Corporation,Public company,Financial services,6762000000.0,-1.0,1759000000.0,,19969,-1,https://www.regions.com/personal-banking,https://www.regions.com/about-regions/careers,Regions Financial
"Tenneco, Inc.",Public,"List of auto parts,Auto part",-1.0,-1.0,-1.0,,78000,-1,https://www.tenneco.com/,https://jobs.tenneco.com/creative/studentsgrads,Tenneco
"Intercontinental Exchange, Inc.",Public company,"Service,Business services,Financial services,Financial market,Financial Markets,Technology",6551000000.0,2670000000.0,1960000000.0,,5989,-1,https://www.theice.com/index,https://www.intercontinentalexchange.com/careers,IntercontinentalExchange
"Medical Properties Trust, Inc.",Public company,,854200000.0,-1.0,373400000.0,,86,-1,https://medicalpropertiestrust.com/,https://medicalpropertiestrust.com/careers/,Medical Properties Trust
"Voya Financial, Inc.",Public,Financial services,8618000000.0,528000000.0,2792000000.0,,6300,-1,https://www.voya.com/,https://corporate.voya.com/careers,Voya Financial
"Illumina, Inc.",Public,Biotechnology,3330000000.0,883000000.0,826000000.0,,7300,-1,https://www.illumina.com/,https://www.illumina.com/company/careers.html,Illumina
StoneX Group Inc.,Public,Financial services,975800000.0,-1.0,55500000.0,,3700,1924,https://www.stonex.com/,http://www.intlfcstone.com/careers/,INTL FCStone
"The Interpublic Group of Companies, Inc.",Public,Advertising agency,9710000000.0,1010000000.0,637700000.0,,54000,-1,https://www.interpublic.com/,https://www.interpublic.com/our-values/people/,Interpublic Group
"IQVIA Holdings, Inc.",Public,"Contract Research Organization,Pharmaceutical company,Pharmaceutical,Service,Consultant,Consulting",111088000000.0,111330000000.0,-1.0,,670000,-1,https://www.iqvia.com/,https://jobs.iqvia.com/,IQVIA
"Verisign, Inc.",Public,"Internet,Telecommunication,Communications",1170000000.0,686600000.0,-1.0,,1019,-1,https://www.verisign.com/,https://www.verisign.com/en_US/company-information/verisign-careers/index.xhtml,VeriSign
"Intuitive Surgical, Inc.",Public,Medical Appliances & Equipment,3724200000.0,852500000.0,671000000.0,,5527,-1,https://www.intuitive.com/,https://www.intuitive.com/en-us/about-us/careers,Intuitive Surgical
"Marriott International, Inc.",Public,"Hospitality industry,Hospitality",20970000000.0,1800000000.0,1270000000.0,,174000,-1,https://www.marriott.com/default.mi,https://university.marriott.com/,Marriott International
Illinois Tool Works Inc.,Public company,Manufacturing,-1.0,-1.0,-1.0,,45000,-1,,https://careers.itw.com/,Illinois Tool Works
Jabil Inc.,Public,Electronics Manufacturing Services,19100000000.0,410200000.0,127200000.0,,200000,-1,https://www.jabil.com:443/,https://www.jabil.com/about-us/careers.html,Jabil Circuit
JetBlue Airways,,,7658000000.0,288000000.0,188000000.0,,22000,1998,https://www.jetblue.com/,https://careers.jetblue.com/,JetBlue Airways
Johnson & Johnson,Public,"Pharmaceutical industry,Pharmaceutical,Medical devices,Consumer products,Consumer healthcare",100000000000.0,41800000000.0,24590000000.0,,0,1886,https://www.jnj.com/,https://www.careers.jnj.com/students,Johnson & Johnson
Jefferies Financial Group Inc.,Public,"Conglomerate,Conglomerate",11436000000.0,-1.0,167400000.0,,12700,-1,https://jefferies.com/,https://jefferies.com/Careers/Investment-Banking-Internships/2cr/1257,Jefferies Financial
"Raymond James Financial, Inc.",Public,"Investment,Investment services",7990000000.0,-1.0,818000000.0,,18910,-1,https://www.raymondjames.com/,https://www.raymondjames.com/careers,Raymond James Financial
Jones Lang LaSalle Incorporated,Public,Real estate,17900000000.0,-1.0,534000000.0,,93000,-1,https://www.us.jll.com,https://www.us.jll.com/en/careers/early-careers,Jones Lang LaSalle
Navient Corporation,Public,Financial services,5180000000.0,-1.0,-1.0,,6700,-1,https://navient.com/,https://jobs.navient.com/,Navient
"Nordstrom, Inc.",Public,Retail,15861000000.0,837000000.0,564000000.0,,74000,-1,https://www.nordstrom.com/,https://careers.nordstrom.com/,Nordstrom
Keurig Dr Pepper Inc.,Public,"Drink industry,Beverage",-1.0,-1.0,-1.0,,25500,1981,https://www.keurigdrpepper.com/,https://careers.keurigdrpepper.com/page/university,Keurig Dr Pepper
"Keysight Technologies, Inc.",Public,,4300000000.0,711000000.0,621000000.0,,14000,-1,https://www.keysight.com/us/en/home.html,https://jobs.keysight.com/,Keysight Technologies
The Kraft Heinz Company,Public,Food processing,24970000000.0,3070000000.0,1940000000.0,,38757,2015,https://www.kraftheinzcompany.com/,http://www.kraftheinzcompany.com/careers.html,Kraft Heinz Company
Kimberly-Clark Corporation,Public,Personal care,18400000000.0,3299000000.0,2278000000.0,,40000,-1,,https://www.careersatkc.com/en/na/our-careers/students-and-recent-grads,Kimberly-Clark
"NIKE, Inc.",Public,"Clothing industry,Apparel,Fashion accessory,Accessories,Sports equipment",37401000000.0,3120000000.0,2540000000.0,,0,1964,https://www.nike.com/,https://jobs.nike.com/internships,Nike
Kohl's Corporation,Public,Retail,20229000000.0,1361000000.0,801000000.0,,85000,-1,https://www.kohls.com/,https://careers.kohls.com/internships,Kohl's
Textron Inc.,Public,"Aerospace industry,Automotive industry,Defence industry",13423000000.0,698000000.0,-1.0,,35000,1923,https://www.textron.com/,https://www.textron.com/Careers/Students-And-Recent-Graduates,Textron
"Liberty Global plcLiberty Global, Inc.Liberty Global B.V.",Public limited company,"Telecommunication,Mass media",11540000000.0,900000000.0,-1.0,London England Amsterdam Netherlands Denver Colorado,20600,-1,,http://libertybroadband.com/,Liberty Broadband
"L3Harris Technologies, Inc.",Public,"Aerospace,defense,defense",17000000000.0,-1.0,-1.0,"Melbourne, Florida",50000,-1,https://www.l3harris.com/,https://www.l3harris.com/careers,L3Harris Technologies
"Xilinx, Inc.",Public,Integrated circuit,3160000000.0,791888000.0,792721000.0,,4891,-1,,https://careers.xilinx.com/pages/students,Xilinx
LKQ Corporation,Public,Auto parts,-1.0,-1.0,-1.0,,51000,-1,,https://www.lkqcorp.com/careers/,LKQ
"Mid-America Apartment Communities, Inc.",Public company,Real estate investment trust,1641000000.0,-1.0,366000000.0,"Memphis, Tennessee",2476,-1,https://www.maac.com/,https://www.maac.com/careers/,Mid-america Apartment Communities
Lockheed Martin Corporation,Public,"Technology,Advanced Technologies,Information Security,Aerospace manufacturer,Aerospace,Defense,Defense",59810000000.0,8369999999.0,6230000000.0,,110000,-1,https://www.lockheedmartin.com/en-us/index.html,https://www.lockheedmartinjobs.com/college-students,Lockheed Martin
Alliant Energy Corporation,Public,utilities,3665000000.0,478400000.0,321900000.0,,3989,-1,https://www.alliantenergy.com/,https://www.alliantenergy.com/Careers/CareersAtAlliantEnergy,Alliant Energy
Las Vegas Sands Corporation,Public,"Hospitality,Tourism",13700000000.0,3600000000.0,3300000000.0,,51500,-1,https://www.sands.com/,https://careers.sands.com/,Las Vegas Sands
"Lamb Weston Holdings, Inc.",Public,Food processing,3423700000.0,580100000.0,433700000.0,,0,-1,https://www.lambweston.com/,https://www.lambweston.com/careers.html,Lamb Weston Holdings
"Live Nation Entertainment, Inc.",Public,"Show business,Entertainment",11548000000.0,325000000.0,70000000.0,,10500,-1,,https://www.livenationentertainment.com/careers/,Live Nation Entertainment
Mastercard Incorporated,Public,Financial services,16879999999.0,9660000000.0,8119999999.0,,18600,-1,https://www.mastercard.us/en-us.html,https://www.mastercard.us/en-us/vision/who-we-are/careers.html,Mastercard
Microchip Technology Incorporated,Public,Semiconductors,5350000000.0,707400000.0,-1.0,,18286,-1,,https://careers.microchip.com/,Microchip Technology
McKesson Corporation,Public,Healthcare,214319000000.0,255000000.0,34000000.0,,80000,-1,https://www.mckesson.com,https://www.mckesson.com/Careers/Student-Opportunities/,McKesson
Maureen McCormick,,,-1.0,-1.0,-1.0,,-1,-1,,https://www.mccormickcorporation.com/en/careers,McCormick
MarketAxess Holdings Inc.,Public,Financial Services,-1.0,-1.0,-1.0,,527,2000,https://www.marketaxess.com/,https://www.marketaxess.com/careers,Marketaxess Holdings
Martin Marietta Inc.,Public,Construction Materials,4200000000.0,325000000.0,84000000.0,,8714,-1,http://martinmarietta.com/,https://jobs.jobvite.com/martinmarietta,Martin Marietta Materials
"Marsh & McLennan Companies, Inc.",Public,"Insurance broker,s}},Professional services",14020000000.0,2860000000.0,1510000000.0,,76000,-1,https://www.mmc.com/,https://careers.mmc.com/,Marsh & McLennan
Federal Home Loan Mortgage Corporation (Freddie Mac),Government-sponsored enterprise,Financial services,15385000000.0,-1.0,9235000000.0,,6642,-1,http://www.freddiemac.com/,https://careers.freddiemac.com/,Freddie Mac
3M Company,Public,"Conglomerate,Conglomerate",32765000000.0,7207000000.0,5349000000.0,,96163,-1,,https://www.3m.com/3M/en_US/careers-us/,3M
"Altria Group, Inc.",Public,"Tobacco industry,Tobacco",25364000000.0,9115000000.0,6963000000.0,,8300,-1,https://www.altria.com,https://www.altria.com/en/people-and-careers/student-internships,Altria Group
Molina Healthcare Inc.,,Healthcare,19883000000.0,555000000.0,512000000.0,,0,1980,https://www.molinahealthcare.com/,https://careers.molinahealthcare.com/,Molina Healthcare
Marathon Oil Corporation,Public,Petroleum industry,5063000000.0,3030000000.0,2204000000.0,Marathon Oil Tower Houston Texas,2300,-1,https://www.marathonoil.com/,https://www.marathonoil.com/careers/,Marathon Oil
"Match Group, Inc.",Public company,Online dating service,2051000000.0,-1.0,534000000.0,,1700,-1,https://mtch.com/,https://jobs.lever.co/matchgroup?department=Tinder,Match Group
Mettler-Toledo International Inc.,Public,Scientific instrument,2936000000.0,-1.0,580000.0,,14200,-1,,https://www.mt.com/us/en/home/site_content/hr/careers.html,Mettler-Toledo International
Murphy USA,Public,,-1.0,-1.0,-1.0,,-1,2013,https://www.murphyusa.com/,https://jobs.murphyusa.com/,Murphy USA
"Annaly Capital Management, Inc.",Public company,Real estate investment trust,-1.0,-1.0,2299000000.0,,-1,-1,,https://www.annaly.com/careers,Annaly Capital Management
"Maxim Integrated Products, Inc.",Public,Semiconductors,2311000000.0,747100000.0,827500000.0,,7131,-1,https://www.maximintegrated.com/en.html,https://www.maximintegrated.com/en/aboutus/careers.html,Maxim Integrated Products
