Easterly Government Properties, Inc. Common Stock,NonprofitMetrics
Diamond Eagle Acquisition Corp. - Class A Common Stock,FindTheBest.com
Diamond Eagle Acquisition Corp. - Unit,SimpleTuition
Deckers Outdoor Corporation Common Stock,Construction
Xtrackers FTSE Developed ex US Comprehensive Factor ETF,PricewaterhouseCoopers
Invesco Defensive Equity ETF,InnoCentive
iShares Adaptive Currency Hedged MSCI EAFE ETF,PlanetEcosystems
Douglas Emmett, Inc. Common Stock,PlanetEcosystems
Dell Technologies Inc. Class C Common Stock ,PlanetEcosystems
WisdomTree Emerging Markets High Dividend Fund,OptumInsight
Denny's Corporation - Common Stock,Environmental
Diageo plc Common Stock,Development
WisdomTree U.S. SmallCap Dividend Fund,StreamLink
Despegar.com, Corp. Ordinary Shares,OpportunitySpace,
ETNs linked to the VelocityShares Daily 4X Long USD vs. EUR Index,PlanetEcosystems
Xtrackers Russell 1000 Comprehensive Factor ETF,PricewaterhouseCoopers
WisdomTree Global High Dividend Fund,FlightView
Delaware Enhanced Global Dividend Common Shares of Beneficial Interest,PlanetEcosystems
WisdomTree Europe SmallCap Dividend Fund,Development
FT Cboe Vest U.S. Equity Deep Buffer ETF - February,Foursquare
Direxion Daily Aerospace & Defense Bull 3X Shares,PricewaterhouseCoopers
Diffusion Pharmaceuticals Inc. - Common Stock,PlaceILive.com
Donnelley Financial Solutions, Inc. Common Stock ,ClearHealthCosts
WisdomTree Japan SmallCap Fund,StreamLink
Realty Shares DIVCON Dividend Defender ETF,Retroficiency
Davis Select Financial ETF,DataMarket
LGL Systems Acquisition Corp. Common Stock,LoseIt.com
Flaherty & Crumrine Dynamic Preferred and Income Fund Inc. Common Stock,PlaceILive.com
Discover Financial Services Common Stock,PlaceILive.com
iPath US Treasury 5 Year Bull ETN,DataMarket
iPath US Treasury 5 Year Bear ETN,DataMarket
Dollar General Corporation Common Stock,ClearHealthCosts
VelocityShares 3X Inverse Natural Gas ETN linked to the S&P GSCI Natural Gas INdex Excess Return,PricewaterhouseCoopers
ETNs linked to the VelocityShares Daily 4X Long USD vs. GBP Index,PlanetEcosystems
Donegal Group, Inc. - Class A Common Stock,Development
Donegal Group, Inc. - Class B Common Stock,Development
Digi International Inc. - Common Stock,eInstitutional
Invesco DB Gold Fund,Investormill
Credit Suisse AG - VelocityShares 3x Inverse Gold ETN,PricewaterhouseCoopers
Digital Ally, Inc. - Common Stock,PlanetEcosystems
DB Gold Double Long ETN due February 15, 2038,Morningstar,
WisdomTree Emerging Markets Quality Dividend Growth Fund,SimpleTuition
iShares Core Dividend Growth ETF,PlaceILive.com
WisdomTree U.S. SmallCap Quality Dividend Growth Fund,SimpleTuition
WisdomTree U.S. Quality Dividend Growth Fund,SimpleTuition
WisdomTree Emerging Market SmallCap Fund,WeMakeItSafer
SPDR Global Dow ETF (based on The Global Dow),PowerAdvocate
Quest Diagnostics Incorporated Common Stock,PlanetEcosystems
DB Gold Short ETN due February 15, 2038,StreetEasy
Diversified Healthcare Trust  - Common Shares of Beneficial Interest,PricewaterhouseCoopers
Diversified Healthcare Trust  - 5.625% Senior Notes due 2042,PricewaterhouseCoopers
BNY Mellon High Yield Strategies Fund Common Stock,PlanetEcosystems
D.R. Horton, Inc. Common Stock,realtor.com
Diamond Hill Investment Group, Inc. - Class A Common Stock,FindTheBest.com
Danaher Corporation Common Stock,Department
WisdomTree U.S. High Dividend Fund,SimpleTuition
DHT Holdings, Inc.,OptumInsight
DHI Group, Inc. Common Stock,InfoCommerce
Credit Suisse High Yield Bond Fund Common Stock,PricewaterhouseCoopers
SPDR Dow Jones Industrial Average ETF,Progressive
Columbia Diversified Fixed Income Allocation ETF,ClearHealthCosts
Nuveen Dow 30SM Dynamic Overwrite Fund Common Shares of Beneficial Interest,PricewaterhouseCoopers
Defiance Next Gen Food & Agriculture ETF,PlanetEcosystems
ProShares Ultra Oil & Gas,Progressive
WisdomTree International MidCap Dividend Fund,Retroficiency
Dine Brands Global, Inc. Common Stock,FindTheBest.com
Davis Select International ETF,eInstitutional
Diodes Incorporated - Common Stock,Department
Walt Disney Company (The) Common Stock,PlanetEcosystems
Discovery, Inc. - Series A Common Stock,FindTheBest.com
Discovery, Inc. - Series B Common Stock,FindTheBest.com
Discovery, Inc. - Series C Common Stock,FindTheBest.com
DISH Network Corporation - Class A Common Stock,OpportunitySpace,
AMCON Distributing Company Common Stock,Construction
Global X Super Dividend ETF,Government
AGFiQ Hedged Dividend Income Fund,FindTheBest.com
iShares U.S. Dividend and Buyback ETF,HealthPocket,
Citigroup Inc. C-Tracks ETN Miller/Howard Strategic Dividend Reinvestors Due 9/16/2014,PricewaterhouseCoopers
Amplify CWP Enhanced Dividend Income ETF,PlaceILive.com
Realty Shares DIVS ETF,Healthgrades
ETRACS Bloomberg Commodity Index Total Return ETN Series B due October 31, 2039,PricewaterhouseCoopers
E-TRACS Linked to the Bloomberg Commodity Index Total Return due October 31, 2039,PricewaterhouseCoopers
Daily Journal Corp. (S.C.) - Common Stock,realtor.com
Invesco Dow Jones Industrial Average Dividend ETF,InnoCentive
iPath Bloomberg Commodity Index Total Return ETN,Marinexplore,
ETNs linked to the VelocityShares Daily 4X Long USD vs. JPY Index,PlanetEcosystems
Delek US Holdings, Inc. Common Stock,LoseIt.com
Delek Logistics Partners, L.P. Common Units representing Limited Partner Interests,PricewaterhouseCoopers
Dick's Sporting Goods Inc Common Stock,InfoCommerce
China Distance Education Holdings Limited American Depositary Shares,PricewaterhouseCoopers
Delta Apparel, Inc. Common Stock,PlaceILive.com
Dolby Laboratories Common Stock,PlanetEcosystems
Citigroup Global Markets Holdings Inc VelocityShares Short LIBOR ETN,OpportunitySpace,
DLH Holdings Corp. - Common Stock,InfoCommerce
WisdomTree U.S. LargeCap Dividend Fund,TrustedID
Dynagas LNG Partners LP Common Units,ClearHealthCosts
Delphi Technologies PLC Ordinary Shares ,PlanetEcosystems
Dolphin Entertainment, Inc. - Common Stock,NonprofitMetrics
Digital Realty Trust, Inc. Common Stock,realtor.com
WisdomTree International SmallCap Fund,eInstitutional
Duluth Holdings Inc. - Class B Common Stock,LoseIt.com
Dollar Tree, Inc. - Common Stock,PlanetEcosystems
Deluxe Corporation Common Stock,Relationship
DoubleLine Yield Opportunities Fund Common Shares of Beneficial Interest,OpportunitySpace,
DiaMedica Therapeutics Inc. - Common Stock,FindTheBest.com
BNY Mellon Municipal Bond Infrastructure Fund, Inc. Common Stock,NonprofitMetrics
AAM S&P Developed Markets High Dividend Value ETF,Development
BNY Mellon Municipal Income Inc. Common Stock,PlaceILive.com
Dorchester Minerals, L.P. - Common Units Representing Limited Partnership Interests,NonprofitMetrics
Western Asset Mortgage Opportunity Fund Inc. Common Stock,OpportunitySpace,
DelMar Pharmaceuticals, Inc. - Common Stock,PlaceILive.com
Digimarc Corporation - Common Stock,MuckRock.com
DeltaShares S&P EM 100 & Managed Risk ETF,DataMarket
DeltaShares S&P International Managed Risk ETF,DataMarket
DeltaShares S&P 500 Managed Risk ETF,DataMarket
DeltaShares S&P 400 Managed Risk ETF,DataMarket
DeltaShares S&P 600 Managed Risk ETF,DataMarket
DermTech, Inc. - Common Stock,Development
Dividend and Income Fund Common Stock,Environmental
Golden Bull Limited - Ordinary Share,iMedicare
Phoenix Tree Holdings Limited American Depositary Shares, each representing ten (10) Class A ordinary shares,PricewaterhouseCoopers
Dunkin' Brands Group, Inc. - Common Stock,MuckRock.com
WisdomTree Global ex-US Quality Dividend Growth Fund,SimpleTuition
Denali Therapeutics Inc. - Common Stock,FindTheBest.com
Denison Mines Corp Ordinary Shares (Canada),Environmental
FT Cboe Vest U.S. Equity Deep Buffer ETF - November,FindTheBest.com
NOW Inc. Common Stock,InfoCommerce
DNP Select Income Fund, Inc. Common Stock,PlaceILive.com
Denbury Resources Inc. Common Stock,MuckRock.com
Diamond Offshore Drilling, Inc. Common Stock,FindTheBest.com
Physicians Realty Trust Common Shares of Beneficial Interest,PricewaterhouseCoopers
DocuSign, Inc. - Common Stock,LoseIt.com
ProShares Short Dow30,Progressive
Arrow Dogs of the World ETF,EarthObserver
Dogness (International) Corporation - Class A Common Stock,PricewaterhouseCoopers
WisdomTree International LargeCap Dividend Fund,eInstitutional
Domo, Inc. - Class B Common Stock,InfoCommerce
WisdomTree U.S. MidCap Dividend Fund,StreetCred
WisdomTree International Dividend Top 100 Fund,eInstitutional
BRP Inc. - Common Subordinate Voting Shares,Morningstar,
Masonite International Corporation Ordinary Shares (Canada),PricewaterhouseCoopers
Dorman Products, Inc. - Common Stock,Construction
Dover Corporation Common Stock,Development
Dow Inc. Common Stock ,InfoCommerce
Amdocs Limited - Ordinary Shares,iMedicare
DouYu International Holdings Limited - American Depositary Shares,PricewaterhouseCoopers
Duff & Phelps Utility and Infrastructure Fund Inc.,PublicEngines
DiamondPeak Holdings Corp. - Class A Common Stock,FindTheBest.com
DiamondPeak Holdings Corp. - Units,NonprofitMetrics
Direxion Daily Regional Banks Bull 3X Shares,eInstitutional
DPW Holdings, Inc. Common Stock,PlanetEcosystems
Domino's Pizza Inc Common Stock,InfoCommerce
DAQO New Energy Corp. American Depositary Shares, each representing five ordinary shares,PricewaterhouseCoopers
Digirad Corporation - Common Stock,Relationship
Digirad Corporation - Series A Cumulative Perpetual Preferred Stock,PricewaterhouseCoopers
DRDGOLD Limited American Depositary Shares,PricewaterhouseCoopers
Duke Realty Corporation Common Stock,realtor.com
Diamondrock Hospitality Company Common Stock,mHealthCoach
Darden Restaurants, Inc. Common Stock,GreatSchools
DarioHealth Corp. - Common Stock,realtor.com
Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X Shares,PricewaterhouseCoopers
Global X Autonomous & Electric Vehicles ETF,NonprofitMetrics
Direxion Daily Real Estate Bull 3x Shares,Environmental
Dicerna Pharmaceuticals, Inc. - Common Stock,PlaceILive.com
Dril-Quip, Inc. Common Stock,PlaceILive.com
Market Vectors Double Short Euro ETN,MarketSense
DURECT Corporation - Common Stock,Retroficiency
Aptus Defined Risk ETF ,OptumInsight
DIRTT Environmental Solutions Ltd. - Common Shares,Environmental
Dominion Energy, Inc. 2016 Series A 5.25% Enhanced Junior Subordinated Notes due 2076,PricewaterhouseCoopers
Drexion Daily Real Estate Bear 3x Shares,FindTheBest.com
WisdomTree Global ex-US Real Estate Index,FindTheBest.com
Drive Shack Inc.,Practice
Duff & Phelps Select MLP and Midstream Energy Fund Inc.,PlanetEcosystems
The Descartes Systems Group Inc. - Common Stock,PlanetEcosystems
iShares MSCI KLD 400 Social ETF,HelloWallet
Daseke, Inc. - Common Stock,LoseIt.com
DoubleLine Income Solutions Fund Common Shares of Beneficial Interests,PricewaterhouseCoopers
Credit Suisse AG - VelocityShares 3x Inverse Silver ETN,EarthObserver
BNY Mellon Strategic Municipal Bond Fund, Inc. Common Stock,PlaceILive.com
DSP Group, Inc. - Common Stock,InfoCommerce
Document Security Systems, Inc. Common Stock,PlanetEcosystems
Diamond S Shipping Inc. Common Stock ,FindTheBest.com
Distillate U.S. Fundamental Stability & Value ETF,PatientsLikeMe
Blackrock Debt Strategies Fund, Inc. Common Stock,MuckRock.com
Deswell Industries, Inc. - Common Shares,eInstitutional
Diana Shipping inc. common stock,FindTheBest.com
Dynatrace, Inc. Common Stock,PlaceILive.com
WisdomTree U.S. Total Dividend Fund,TrustedID
DTE Energy Company Common Stock,Development
DAVIDsTEA Inc. - Common Stock,LoseIt.com
ALPS ETF Trust ALPS Disruptive Technologies ETF,ClearHealthCosts
DTF Tax-Free Income, Inc. Common Stock,FindTheBest.com
WisdomTree International High Dividend Fund,eInstitutional
Precision BioSciences, Inc. - Common Stock,FindTheBest.com
DTE Energy Company 2016 Series B 5.375% Junior Subordinated Debentures due 2076,PricewaterhouseCoopers
WisdomTree U.S. Dividend ex-Financials Fund,Environmental
DB Crude Oil Double Short ETN due June 1, 2038,Marinexplore,
DTE Energy Company 6.25% Corporate Units,PlanetEcosystems
DTE Energy Company 2012 Series C 5.25% Junior Subordinate Debentures due December 1, 2062,PricewaterhouseCoopers
Datasea Inc. - Common Stock,LoseIt.com
iPath US Treasury 2 Yr Bull ETN,PatientsLikeMe
iPath US Treasury 2 Yr Bear ETN,DataMarket
DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077,PricewaterhouseCoopers
DTE Energy Company 2016 Series F 6.00% Junior Subordinated Debentures due 2076,PricewaterhouseCoopers
iPath US Treasury 10 Yr Bull ETN,PatientsLikeMe
Duff & Phelps Utility & Corporate Bond Trust, Inc. Common Stock,PricewaterhouseCoopers
ProShares UltraShort Oil & Gas,GreatSchools
Duke Energy Corporation (Holding Company) Common Stock,PricewaterhouseCoopers
Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078,OpportunitySpace,
Duke Energy Corporation 5.125% Junior Subordinated Debentures due 2073,OpportunitySpace,
Fangdd Network Group Ltd. - American Depositary Shares,PlanetEcosystems
Duos Technologies Group, Inc. - Common Stock,SpotHero.com
VanEck Vectors Morningstar Durable Dividend ETF,Morningstar,
Davis Select U.S. Equity ETF,SimpleTuition
Direxion Daily Industrials Bull 3X Shares,Predilytics
Direxion Daily Gold Miners Index Bear 2X Shares,Marinexplore,
DaVita Inc. Common Stock,InfoCommerce
Dynavax Technologies Corporation - Common Stock,PricewaterhouseCoopers
Dover Motorsports, Inc. Common Stock,Development
First Trust Dorsey Wright Momentum & Value ETF,eInstitutional
Devon Energy Corporation Common Stock,Development
First Trust Dorsey Wright Momentum & Low Volatility ETF,eInstitutional
Source Dividend Opportunity ETF,OpportunitySpace,
Deep Value ETF,Revaluate
iShares Select Dividend ETF,SimpleTuition
iShares Asia / Pacific Dividend 30 Index Fund Exchange Traded Fund,PricewaterhouseCoopers
iShares Emerging Markets Dividend Index Fund Exchange Traded Fund,Healthgrades
Invesco DWA SmallCap Momentum ETF,Investormill
Arrow DWA Tactical ETF,DataMarket
AdvisorShares Dorsey Wright FSM All Cap World ETF,PricewaterhouseCoopers
Arrow DWA Country Rotation ETF,CrowdANALYTIX
AdvisorShares Dorsey Wright Alpha Equal Weight ETF,HelloWallet
SPDR Dorsey Wright Fixed Income Allocation ETF,PricewaterhouseCoopers
Davis Select Worldwide ETF,PatientsLikeMe
WisdomTree International Equity Fund,eInstitutional
AdvisorShares Dorsey Wright Micro-Cap ETF,PricewaterhouseCoopers
WisdomTree International Multifactor Fund,eInstitutional
First Trust Dorsey Wright People's Portfolio ETF,PricewaterhouseCoopers
AdvisorShares Dorsey Wright Short ETF,PlanetEcosystems
Dawson Geophysical Company - Common Stock,PlanetEcosystems
VelocityShares 3x Inverse Crude Oil ETNs linked to the S&P GSCI Crude Oil Index ER,PlanetEcosystems
AdvisorShares Dorsey Wright FSM US Core ETF,PricewaterhouseCoopers
SPDR S&P International Dividend ETF,PatientsLikeMe
Dynex Capital, Inc. Common Stock,PlaceILive.com
Deutsche Bk Contingent Cap TR II Tr Pfd Sec,CONNECT-DOT
DXC Technology Company Common Stock ,Development
DexCom, Inc. - Common Stock,InfoCommerce
ProShares UltraShort Dow30,Healthgrades
Dunxin Financial Holdings Limited American Depositary Shares,InfoCommerce
WisdomTree Germany Hedged Equity Fund,WeMakeItSafer
WisdomTree Japan Hedged Equity Fund,SimpleTuition
WisdomTree Japan Hedged SmallCap Equity Fund,SimpleTuition
Destination XL Group, Inc. - Common Stock,Environmental
DXP Enterprises, Inc. - Common Stock,Peterson's
Daxor Corporation Common Stock,Relationship
The Dixie Group, Inc. - Common Stock,Environmental
Dycom Industries, Inc. Common Stock,FindTheBest.com
Dyadic International, Inc. - Common Stock,PlaceILive.com
WisdomTree Dynamic Long/Short U.S. Equity Fund,Relationship
BlackRock U.S. Equity Factor Rotation ETF,MuckRock.com
Dynatronics Corporation - Common Stock,NonprofitMetrics
Direxion Developed Markets Bull 3x Shares,Development
DASAN Zhone Solutions, Inc. - Common Stock,FindTheBest.com
DB Gold Double Short ETN due February 15, 2038,StreetEasy
ENI S.p.A. Common Stock,Environmental
Electronic Arts Inc. - Common Stock,ClearHealthCosts
Entergy Arkansas, LLC First Mortgage Bonds, 4.90% Series Due December 1, 2052,EarthObserver
Wells Fargo Income Opportunities Fund Common Shares,OpportunitySpace,
Entergy Arkansas, LLC First Mortgage Bonds, 4.75% Series due June 1, 2063,EarthObserver
GrafTech International Ltd. Common Stock,ClearHealthCosts
iShares ESG U.S. Aggregate Bond ETF,Revelstone
Entergy Arkansas, LLC First Mortgage Bonds, 4.875% Series Due September 1, 2066,EarthObserver
Ellington Residential Mortgage REIT Common Shares of Beneficial Interest,PricewaterhouseCoopers
Auris Medical Holding Ltd. - Common Shares,PricewaterhouseCoopers
Xtrackers MSCI EAFE ESG Leaders Equity ETF,WeMakeItSafer
Amplify ETF Trust ETF,PlanetEcosystems
Eastside Distilling, Inc. - Common Stock,LoseIt.com
Brinker International, Inc. Common Stock,PricewaterhouseCoopers
Eventbrite, Inc. Class A Common Stock,ClearHealthCosts
eBay Inc. - Common Stock,InfoCommerce
eBay Inc. - 6.0% Notes Due 2056,PatientsLikeMe
Ennis, Inc. Common Stock,Environmental
Ebix, Inc. - Common Stock,InfoCommerce
Global X E-commerce ETF,InfoCommerce
Eagle Bancorp Montana, Inc. - Common Stock,ClearHealthCosts
SPDR Bloomberg Barclays Emerging Markets Local Bond ETF,ProgrammableWeb
Centrais Electricas Brasileiras S A American Depositary Shares (Each representing one Common Share),PricewaterhouseCoopers
Emergent Biosolutions, Inc. Common Stock,Relationship
Meridian Bancorp, Inc. - Common Stock,realtor.com
